title,num_peaks,search_mean,search_volume,budget,genres,original_language,production_companies,production_countries,release_date,runtime,weekend_rev,weekend_rev_mean,num_theaters,success,day,month,holiday,year,log_budget,log_weekend_rev,log_weekend_rev_mean,views,likes,dislikes,dt_main,dt_trailers,dt_trailers_cat,views_proxy,like_score,like_score_proxy,log_views,log_like_score,log_search_mean,log_search_volume,log_views_proxy,log_like_score_proxy
Taken 3,1,5.018867924528302,266,48000000,"['Thriller', 'Action']",en,"['Twentieth Century Fox Film Corporation', 'M6 Films', 'Canal+', 'Grive Productions', 'EuropaCorp', 'Ciné+', 'M6', 'TSG Entertainment', 'Taken 3']","['France', 'United States of America']",2014-12-16,109.0,39201657,10908,3594.0,0.8167011875,Tue,Dec,Yes,2014,7.6812412373755885,7.593304424437486,4.0377451292695925,1817895.0,3192.0,173.0,79,0,zero,117140.0,1724434.1277860326,111117.64635958396,6.2595687951469445,6.236646609265641,0.700605767030278,2.424881636631067,5.0687052196919415,11.618344796134645
Tammy,2,13.88679245283019,736,20000000,['Comedy'],en,"['New Line Cinema', 'Gary Sanchez Productions']",['United States of America'],2014-07-02,97.0,21577049,6227,3465.0,1.07885245,Wed,Jul,No,2014,7.301029995663981,7.33399204782364,3.7942788657213997,1238132.0,2526.6666666666665,226.5,59,77,pos,116128.0,1136272.2392396634,106574.27689327441,6.092766948250844,6.055482396370442,1.1426019447367097,2.866877814337499,5.064936946520462,11.576597456654019
Ted,1,7.30188679245283,387,50000000,"['Comedy', 'Fantasy']",en,"['Universal Pictures', 'Media Rights Capital', 'Fuzzy Door Productions']",['United States of America'],2012-06-29,106.0,54415205,16800,3239.0,1.0883041000000002,Fri,Jun,No,2012,7.698970004336019,7.735720269641661,4.225309281725863,21211003.0,41697.0,2493.0,89,0,zero,883792.0,20014374.113849286,833932.4513238289,7.326561205389083,7.30134201346927,0.8634350954181224,2.5877109650189114,5.946350066052276,13.633907684444212
Ted 2,2,6.39622641509434,339,68000000,['Comedy'],en,"['Universal Pictures', 'Fuzzy Door Productions', 'Bluegrass Films', 'Smart Entertainment', 'Media Rights Capital (MRC)']",['United States of America'],2015-06-25,115.0,33507870,9735,3442.0,0.4927627941176471,Thu,Jun,No,2015,7.832508912706237,7.525146821847593,3.9883359558560505,30403643.0,134893.0,7334.0,151,-91,neg,4147200.0,28835865.30826777,3933347.7440992217,7.482925624398463,7.4599329882756935,0.8059238286022932,2.530199698203082,6.617754979854481,15.18500146451511
Teenage Mutant Ninja Turtles,2,8.169811320754716,433,125000000,"['Science Fiction', 'Action', 'Adventure', 'Fantasy', 'Comedy']",en,"['Paramount Pictures', 'Nickelodeon Movies', 'Platinum Dunes']",['United States of America'],2014-08-07,101.0,25398367,12661,2006.0,0.203186936,Thu,Aug,No,2014,8.096910013008056,7.404805794348768,4.1024680087880165,10628812.0,28627.0,3560.0,137,-91,neg,1029079.0,9453226.492807655,915259.0963121757,7.026484725419133,6.975580063415525,0.9122120267525764,2.6364878963533656,6.012448715818911,13.72696246954241
Term Life,3,11.88679245283019,630,16500000,"['Thriller', 'Drama', 'Crime']",en,"['WWE Studios', 'PalmStar Media', 'PenLife Media']",['United States of America'],2016-04-29,93.0,13040,261,50.0,0.0007903030303030303,Fri,Apr,No,2016,7.217483944213908,4.115277591395902,2.416640507338281,287599.0,234.0,113.0,96,84,pos,62597.0,193942.84149855908,42212.38616714697,5.458787371643957,5.287673754263226,1.0750646798527927,2.7993405494535817,4.796553519877108,10.650468968027988
Texas Chainsaw 3D,2,13.20754716981132,700,20000000,"['Horror', 'Thriller']",en,"['Nu Image Films', 'Lions Gate']",['United States of America'],2013-01-03,92.0,21744470,8193,2654.0,1.0872235000000001,Thu,Jan,Yes,2013,7.301029995663981,7.3373488266309,3.9134429548593963,693320.0,1627.0,140.0,116,-70,neg,40722.0,638388.0249009621,37495.582342954156,5.840933728345832,5.805084731775927,1.1208221704134678,2.845098040014257,4.60982909957511,10.531978400831155
The Accountant,2,10.211538461538462,531,44000000,"['Crime', 'Thriller', 'Drama']",en,"['Zero Gravity Management', 'Warner Bros.', 'Electric City Entertainment', 'RatPac-Dune Entertainment']",['United States of America'],2016-10-14,128.0,24710273,7416,3332.0,0.5615971136363637,Fri,Oct,Yes,2016,7.643452676486187,7.392877543529908,3.870169721136441,2869134.0,8432.5,588.5,159,0,zero,715035.0,2681961.2520784833,668388.4976720985,6.457750832003954,6.4284524990450125,1.00909117744667,2.725094521081469,5.854327300451211,13.4126248668062
The Bad Batch,3,23.326923076923077,1213,6000000,"['Thriller', 'Romance', 'Science Fiction']",en,"['Annapurna Pictures', 'Vice Films', 'Neon']",['United States of America'],2017-06-23,119.0,89111,2970,30.0,0.014851833333333331,Fri,Jun,No,2017,6.778151250383644,4.949931317330185,3.4727564493172123,623998.0,1463.5,151.5,131,154,pos,347343.0,565461.9647058824,314759.4306501548,5.7951831977107,5.752403397813389,1.3678574572317739,3.083860800866573,5.540758550966222,12.659563913809295
The Birth of a Nation,1,5.886792452830188,312,8500000,['Drama'],en,"['Phantom Four', 'Mandalay Pictures', 'Bron Studios', 'Tiny Giant Entertainment']",['United States of America'],2016-09-09,120.0,7004254,3327,2105.0,0.8240298823529412,Fri,Sep,Yes,2016,6.929418925714293,6.845361886811499,3.5220528008688223,756844.0,3902.0,393.0,229,0,zero,233267.0,687591.4523864959,211922.6621653085,5.879006372338943,5.837330469230181,0.7698787244176537,2.494154594018443,5.367853304024784,12.263976685991004
The Book of Henry,1,8.865384615384615,461,10000000,"['Thriller', 'Drama', 'Crime']",en,"['Sidney Kimmel Entertainment', 'Double Nickel Entertainment']",['United States of America'],2017-06-16,105.0,1424540,2460,579.0,0.142454,Fri,Jun,No,2017,7.0,6.153674648405527,3.3909351071033798,953504.5,7593.0,531.5,82,0,zero,247428.0,891126.7977721706,231241.4061172995,5.979322747010296,5.949939503873938,0.947697581754849,2.663700925389648,5.393448844676347,12.351217491948118
The Bye Bye Man,4,15.773584905660377,836,7400000,"['Horror', 'Thriller']",en,"['Intrepid Pictures', 'Los Angeles Media Fund (LAMF)']",['United States of America'],2017-01-12,96.0,13501349,6082,2220.0,1.8245066216216217,Thu,Jan,Yes,2017,6.869231719730977,7.1303771636051225,3.784046415808113,4507928.333333333,3361.0,549.3333333333334,123,154,pos,1874919.0,3874643.3709828653,1611525.7247463984,6.653977003051692,6.588231735450893,1.1979304078382274,2.9222062774390163,6.272982510136859,14.292691943340996
The Choice,5,14.037735849056604,744,10000000,"['Drama', 'Romance']",en,"['Lionsgate', 'Nicholas Sparks Productions']",['United States of America'],2016-02-04,111.0,6050443,2300,2631.0,0.6050443,Thu,Feb,Yes,2016,7.0,6.781787173894128,3.361727836017593,2647607.75,6165.5,377.25,46,0,zero,156542.0,2494948.6962859654,147515.90707271406,6.422853643672137,6.397061619639174,1.1472970659450896,2.8715729355458786,5.194630878119454,11.901691293507978
The Emoji Movie,3,14.76923076923077,768,50000000,"['Comedy', 'Family', 'Animation']",en,"['Columbia Pictures', 'Sony Pictures Animation']",['United States of America'],2017-07-28,86.0,24531923,6020,4075.0,0.49063846,Fri,Jul,No,2017,7.698970004336019,7.3897315928682366,3.779596491257824,7933157.5,17932.5,64521.5,222,-147,neg,4254012.0,1725341.9709019575,925183.3772770272,6.899446076585673,6.236875187152148,1.1693578763967127,2.885361220031512,6.628798710655199,13.737747242551373
The Ghost Writer,2,4.019230769230769,209,45000000,"['Thriller', 'Mystery']",en,"['Studio Babelsberg', 'Runteam Ltd.', 'R.P. Productions', 'France 2 Cinéma']","['Germany', 'United Kingdom', 'United States of America']",2010-02-12,128.0,183009,45752,4.0,0.004066866666666667,Fri,Feb,Yes,2010,7.653212513775344,5.262472447950243,4.660410083538617,1196083.5,1008.5,65.0,201,0,zero,77154.0,1123661.1176059619,72482.35584536563,6.077761499320793,6.050635353097309,0.6041429424762549,2.320146286111054,4.887358446703709,11.191098443573924
The Hateful Eight,3,16.115384615384617,838,44000000,"['Crime', 'Drama', 'Mystery', 'Western']",en,"['Double Feature Films', 'The Weinstein Company', 'FilmColony']",['United States of America'],2015-12-25,167.0,4610676,46107,100.0,0.10478809090909093,Fri,Dec,Yes,2015,7.643452676486187,6.6637646046839425,4.663766865315666,6808325.25,22467.75,1101.5,138,119,pos,1698776.0,6490140.7399763465,1619384.345025828,6.833040294859457,6.8122541146636015,1.2072406749954774,2.9232440186302764,6.2301361167281115,14.297556601042697
The Hollars,2,12.566037735849056,666,3800000,"['Comedy', 'Drama']",en,"['Groundswell Productions', 'Sycamore Pictures', 'Sunday Night']",['United States of America'],2016-08-25,105.0,38210,9553,4.0,0.010055263157894736,Thu,Aug,No,2016,6.579783596616809,4.5821770376884094,3.9801397777457534,142527.0,227.0,19.0,214,-140,neg,41051.0,131518.81707317074,37880.39430894309,5.153897143925386,5.118987894015129,1.099198359569512,2.823474229170301,4.61332374097293,10.542188956668832
The Immigrant,3,6.679245283018868,354,16000000,"['Drama', 'Romance']",en,"['Kingsgate Films', 'Worldview Entertainment']",['United States of America'],2013-07-03,117.0,44064,14688,3.0,0.002754,Wed,Jul,No,2013,7.204119982655924,4.64408391857683,4.166962663857166,401975.5,539.0,59.5,38,329,pos,72139.0,362013.02339181287,64967.286549707605,5.6041995840818455,5.558724194526154,0.8247273924249988,2.5490032620257876,4.858170117778685,11.081639138337296
The Letters,5,34.36538461538461,1787,20000000,['Drama'],en,"['Freestyle Releasing', 'Big Screen Productions', 'Cinema West Films']",['United States of America'],2015-12-04,114.0,700683,791,886.0,0.03503415,Fri,Dec,Yes,2015,7.301029995663981,5.8455215807506695,2.8981764834976764,7605.0,28.0,1.0,110,203,pos,2150.0,7342.758620689655,2075.862068965517,3.8810992183890174,3.8658592518322803,1.5361212088708451,3.252124552505644,3.3324384599156054,7.638131801310438
The Longest Ride,1,12.679245283018869,672,34000000,"['Drama', 'Romance']",en,"['Fox 2000 Pictures', 'Temple Hill Entertainment']",['United States of America'],2015-04-09,128.0,13019686,3868,3366.0,0.3829319411764706,Thu,Apr,No,2015,7.531478917042255,7.1146005103372625,3.5874864654109637,8255780.0,20926.5,686.0,109,0,zero,787986.0,7993734.189473684,762974.6225101214,6.916758111359318,6.902749702847764,1.1030934034530362,2.8273692730538253,5.896518501529202,13.544980049569455
The Lost City of Z,4,19.192307692307693,998,30000000,"['Action', 'Adventure', 'Drama', 'History']",en,"['Plan B Entertainment', 'Northern Ireland Screen', 'Sierra / Affinity', 'MICA Entertainment', 'MadRiver Pictures', 'Keep Your Head']","['United Kingdom', 'United States of America']",2016-10-15,140.0,110175,27544,4.0,0.0036725,Sat,Oct,Yes,2016,7.477121254719663,5.042083059181956,4.4400270096966175,3276249.333333333,959.6666666666664,124.33333333333331,48,168,pos,1019697.0,2900467.9676096756,902739.1337638376,6.515376945582377,6.462468073538428,1.283127197652572,2.999130541287371,6.008471141588333,13.713188902250687
The Magnificent Seven,2,7.09433962264151,376,90000000,"['Adventure', 'Action', 'Western']",en,"['Columbia Pictures', 'Village Roadshow Pictures', 'Escape Artists', 'Metro-Goldwyn-Mayer (MGM)', 'LStar Capital', 'Pin High Productions']",['United States of America'],2016-09-14,132.0,34703397,9446,3674.0,0.38559329999999997,Wed,Sep,Yes,2016,7.954242509439325,7.540371988512678,3.9752479412406814,11275744.0,21201.0,1373.0,150,-91,neg,2566558.0,10589928.61451227,2410454.3349871533,7.05214520726258,7.024893032588325,0.850911975326872,2.575187844927661,6.4093510830504465,14.695325808440593
The Meddler,2,3.3076923076923075,172,3200000,"['Comedy', 'Drama']",en,[],['United States of America'],2016-04-05,100.0,57022,14256,4.0,0.017819375,Tue,Apr,No,2016,6.505149978319906,4.756042445764236,4.1539976866928,19585.0,6.0,1.0,226,0,zero,4934.0,16787.14285714286,4229.142857142857,4.291923575883884,4.224976786253271,0.5195251032727497,2.2355284469075487,3.6931991451537174,8.349754617262043
The Muppets,2,10.307692307692308,536,45000000,"['Comedy', 'Family', 'Music']",en,['Walt Disney Pictures'],['United States of America'],2011-11-22,103.0,29239026,8500,3440.0,0.6497561333333334,Tue,Nov,Yes,2011,7.653212513775344,7.4659629014639775,3.9294189257142933,1154559.0,2609.5,223.5,184,-112,neg,86674.0,1063473.9535827744,79836.1464878221,6.062416131033811,6.026726857704853,1.0131614460579708,2.72916478969277,4.937888839691143,11.287731644387442
The Neon Demon,4,9.622641509433961,510,7000000,"['Thriller', 'Horror']",en,"['Bold Films', 'Amazon Studios', 'Vendian Entertainment', 'Space Rocket Nation']","['Denmark', 'France', 'United States of America']",2016-06-08,117.0,589014,752,783.0,0.08414485714285715,Wed,Jun,No,2016,6.845098040014258,5.7701256174534645,2.876217840591642,4727045.5,17898.5,2076.5,59,98,pos,971395.0,4235645.7512765955,870413.6874843554,6.674589782608356,6.626919630684934,0.9832943064971473,2.7075701760979363,5.987395863726272,13.67672388047069
The Runaways,2,8.173076923076923,425,10000000,"['Drama', 'Music']",en,"['River Road Entertainment', 'Road Rebel', 'Linson Entertainment']",['United States of America'],2010-03-19,106.0,805115,3300,244.0,0.0805115,Fri,Mar,No,2010,7.0,5.905857918005557,3.5185139398778875,2018746.0,3390.0,167.0,54,70,pos,83330.0,1923966.527973011,79417.68344110205,6.305081679152751,6.284197512170054,0.9123855864155124,2.6283889300503116,4.920801381825655,11.282476335802293
The Shack,1,11.596153846153847,603,20000000,"['Drama', 'Fantasy']",en,"['Summit Entertainment', 'Netter Productions']",['United States of America'],2017-03-03,132.0,16172119,5600,2888.0,0.80860595,Fri,Mar,No,2017,7.301029995663981,7.208766928361192,3.7481880270062,2653094.333333333,6864.333333333332,599.3333333333334,89,0,zero,551695.0,2440050.538445506,507393.82497432,6.423752692016924,6.38739882156033,1.0643139685053522,2.780317312140151,5.741699047973963,13.137042756136962
The Shallows,1,7.509433962264151,398,17000000,"['Horror', 'Drama', 'Thriller']",en,"['Columbia Pictures', 'Ombra Films', 'Weimaraner Republic Pictures']",['United States of America'],2016-06-24,86.0,16800868,5672,2962.0,0.9882863529411764,Fri,Jun,No,2016,7.230448921378274,7.225331719694452,3.75373622217501,19739252.0,63218.0,7558.0,54,0,zero,1652589.0,17631344.423759468,1476112.9677009156,7.295330691473063,7.246285429347461,0.8756072024728988,2.5998830720736876,6.218164857669366,14.204922817596529
The Space Between Us,4,17.867924528301888,947,30000000,"['Romance', 'Adventure', 'Science Fiction', 'Drama']",en,"['Southpaw Entertainment', 'STX Entertainment', 'Los Angeles Media Fund (LAMF)']",['United States of America'],2017-01-26,121.0,3775596,1343,2811.0,0.1258532,Thu,Jan,Yes,2017,7.477121254719663,6.576985517311027,3.1280760126687155,793676.5,3107.9,152.1,242,-175,neg,311296.0,756646.3786349692,296772.0363190184,5.899643521452899,5.8788929578501055,1.2520741094024843,2.9763499790032735,5.4931735402485655,12.600719568582656
The Witch,4,18.903846153846153,983,3500000,"['Mystery', 'Horror']",en,"['Parts and Labor', 'RT Features', 'Rooks Nest Entertainment', 'Maiden Voyage Pictures', 'Pulse Films', 'Scythia Films', 'Code Red Productions', 'Mott Street Pictures', 'Very Special Projects']","['Canada', 'United States of America']",2016-02-19,92.0,8800230,4301,2046.0,2.514351428571429,Fri,Feb,Yes,2016,6.544068044350276,6.94449402288034,3.633569442554092,5956274.666666668,11805.0,1155.3333333333333,117,70,pos,1232105.0,5425309.722486562,1122270.4810833053,6.774974716525955,6.734424536424209,1.2765501741973364,2.9925535178321354,6.090647719985459,13.930864406496188
Think Like a Man,2,11.788461538461538,613,12000000,"['Comedy', 'Romance']",en,['Rainforest Films'],['United States of America'],2012-04-16,122.0,33636303,16693,2015.0,2.80302525,Mon,Apr,No,2012,7.079181246047625,7.5268082560042275,4.222534393381713,5064611.0,10674.0,510.0,50,77,pos,286123.0,4833660.391094421,273075.54560085834,6.704546093913231,6.684276133979193,1.0714571308836158,2.787460474518415,5.456552769974431,12.517503759698792
Third Person,5,8.942307692307692,465,28000000,"['Drama', 'Romance']",en,"['Sony Pictures Classics', 'Hwy61', 'Corsan', 'Le Tax Shelter du Gouvernement Fédéral de Belgique', 'Apulia Film Commission', 'Italian Tax Credit', 'Volten', 'Lailaps Pictures', 'Filmfinance XII']","['Belgium', 'Germany', 'United Kingdom', 'United States of America']",2013-09-09,137.0,38856,7771,5.0,0.0013877142857142855,Mon,Sep,Yes,2013,7.447158031342219,4.589458090464981,3.8904769089601703,138834.0,161.5,12.5,295,84,pos,26455.0,128860.29310344828,24554.49712643678,5.142495836465829,5.110119114850351,0.9514496092551548,2.667452952889954,4.422507765868076,10.108650298786415
This Is Where I Leave You,2,8.924528301886792,473,19800000,"['Drama', 'Comedy']",en,"['Spring Creek Productions', '21 Laps Entertainment', 'Warner Bros.']",['United States of America'],2014-09-10,103.0,11558149,4030,2868.0,0.5837448989898989,Wed,Sep,Yes,2014,7.296665190261531,7.062888288803205,3.6053050461411096,7436283.0,13886.0,1236.0,108,-63,neg,594023.0,6828476.771458802,545470.3992858088,6.871355909206325,6.834323836400659,0.9505852711370225,2.6748611407378116,5.77380326077194,13.209403819328886
Thor,2,11.679245283018869,619,150000000,"['Adventure', 'Fantasy', 'Action']",en,['Marvel Studios'],['United States of America'],2011-04-21,115.0,65723338,16618,3955.0,0.43815558666666665,Thu,Apr,No,2011,8.176091259055681,7.817719612556183,4.220578754632829,5577947.0,9047.0,389.0,270,-140,neg,547255.0,5347995.602903773,524694.3604281475,6.746474383412123,6.728191041515262,1.067414779419329,2.791690649020118,5.738189738193354,13.170571201433598
Tom of Finland,2,3.6226415094339623,192,4200000,['Drama'],en,"['Helsinki Filmi Oy', 'Fridthjof Film', 'Neutrinos Productions', 'Anagram']","['Finland', 'United States of America', 'Sweden', 'Denmark', 'Germany']",2017-01-27,115.0,13524,13524,1.0,0.00322,Fri,Jan,Yes,2017,6.623249290397902,4.131105162093731,4.131105162093731,277675.0,635.0,21.0,376,-329,neg,139208.0,268786.0137195122,134751.6463414634,5.443536780539617,5.4294066664559315,0.5590253591027605,2.2833012287035497,5.143664194010328,11.811188706444018
